Site ID,Zone,Quadrat #,Grazing,Year,AcmAm,AirCa,AloSa,AveFa,BarGr,BleNa,BriMi,BroEl,BroMi,BroDi,BroHo,CasAt,CasCa,CenSp,ChlPo,CinQu,CotCo,CroSe,DesDa,DowBi,DowCu,DowOr,EleAr,EleMa,ElyCa ,EroBo,EryCa,EscLo,FesBr,FesPe,GerDi,GlyDe,GraEb,HolVi,HorMa,HypRa,JunBa,JunBu,JunCa,JunPa,LasFr,LasGl,LayFr,LeoSa,LupBi,LytHy,NavLe,NavMe,PilAm,PlaSt,PlaGr,PogZi,PsiBre,RanBo ,TriDe,TriDu,TriEr,TriHi,TriHy,TriLa,TriVa
C3-13,Pool,3,Ungrazed,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,24,0,0,0,0,0,0,0,2,0,0,0,0,0,64,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-13,Transition,1,Ungrazed,2015,0,0,0,10,6,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,16,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-13,Transition,2,Ungrazed,2015,0,0,0,22,14,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-13,Transition,3,Ungrazed,2015,0,0,0,13,11,0,0,0,2,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,63,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-13,Upland,1,Ungrazed,2015,0,0,0,21,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-13,Upland,2,Ungrazed,2015,0,0,0,15,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-13,Upland,3,Ungrazed,2015,0,0,0,26,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-13,Pool,1,Ungrazed,2016,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,20,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
C3-13,Pool,2,Ungrazed,2016,0,0,0,0,10,0,1,0,0,0,0,0,0,5,0,0,24,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,88,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0
C3-13,Pool,3,Ungrazed,2016,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,7,0,0,74,0,0,69,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
C3-13,Transition,1,Ungrazed,2016,0,0,0,10,10,0,8,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,2,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-13,Transition,2,Ungrazed,2016,0,0,0,7,9,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,94,0,0,30,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-13,Transition,3,Ungrazed,2016,0,0,0,0,44,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,1,10,20,0,0,0,0,35,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
C3-13,Upland,1,Ungrazed,2016,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-13,Upland,2,Ungrazed,2016,0,0,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C3-13,Upland,3,Ungrazed,2016,0,0,0,36,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
C3-13,Pool,1,Ungrazed,2017,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,75,0,0,67,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,21,0,5,0,14,0,0,0,0,0,0,0
C3-13,Pool,2,Ungrazed,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,97,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,10,0,0,0,0,0,3,0,39,0,9,0,0,0,0,0,0,0
C3-13,Pool,3,Ungrazed,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,14,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2,0,0,0,0,0,8,0,0,0,49,0,0,0,0,0,0,0
C3-13,Transition,1,Ungrazed,2017,0,0,6,0,0,0,6,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,100,0,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
C3-13,Transition,2,Ungrazed,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,19,0,0,2,0,0,0,0,0,40,0,0,0,67,0,2,0,0,100,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
C3-13,Transition,3,Ungrazed,2017,0,0,0,0,4,0,1,0,0,0,0,0,0,18,0,2,0,0,29,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,22,0,0,0,31,0,24,0,0,96,0,0,0,0,0,1,0,16,0,0,0,0,1,0,0,0,0
C3-13,Upland,1,Ungrazed,2017,0,0,0,100,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-13,Upland,2,Ungrazed,2017,0,0,0,75,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
C3-13,Upland,3,Ungrazed,2017,0,0,0,65,0,0,26,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
C3-17,Pool,1,Grazed,2015,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,20,0,0,0,0,0,15,0,0,0,0,0,0,0,0,7,0,60,0,19,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0
C3-17,Pool,2,Grazed,2015,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,34,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,87,0,2,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0
C3-17,Pool,3,Grazed,2015,0,0,0,6,23,0,0,0,0,0,0,0,0,9,0,14,0,0,3,0,0,0,0,0,0,0,42,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,85,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-17,Transition,1,Grazed,2015,0,0,0,0,13,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,26,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
C3-17,Transition,2,Grazed,2015,0,0,0,0,0,0,17,0,8,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,34,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C3-17,Transition,3,Grazed,2015,0,0,0,0,3,0,9,0,4,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,5,0,21,0,0,0,0,0,6,0,0,31,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
C3-17,Upland,1,Grazed,2015,0,0,0,45,0,0,0,0,0,0,7,0,0,1,0,0,0,3,0,0,0,0,0,0,5,100,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-17,Upland,2,Grazed,2015,0,0,0,2,4,0,0,0,1,0,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,59,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C3-17,Upland,3,Grazed,2015,0,0,0,0,2,0,0,0,0,0,74,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,45,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-17,Pool,1,Grazed,2016,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,4,0,45,2,0,0,0,0,0,0,26,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,55,0,20,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
C3-17,Pool,2,Grazed,2016,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,41,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,2,0,35,2,0,0,0,0,0,0,0,0
C3-17,Pool,3,Grazed,2016,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,32,0,0,0,0,0,0,0,49,0,0,0,0,0,17,0,24,0,0,0,0,0,0,0,0,90,0,22,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
C3-17,Transition,1,Grazed,2016,0,0,0,0,0,0,2,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,10,0,4,3,0,0,0,0,29,0,0,25,0,0,0,0,0,85,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C3-17,Transition,2,Grazed,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,80,0,0,0,0,0,44,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-17,Transition,3,Grazed,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,34,0,0,0,0,0,28,0,0,35,0,0,0,0,0,47,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-17,Upland,1,Grazed,2016,0,0,0,5,0,0,0,0,0,6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-17,Upland,2,Grazed,2016,0,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,2,0,0,0,0,0,0,0,100,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-17,Upland,3,Grazed,2016,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,54,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0
C3-17,Pool,1,Grazed,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,12,0,0,0,0,0,0,0,42,0,0,24,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
C3-17,Pool,2,Grazed,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,4,13,29,0,0,0,0,0,0,0
C3-17,Pool,3,Grazed,2017,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,29,0,0,0,0,0,34,0,37,0,0,0,0,0,0,0,0,0,0,6,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
C3-17,Transition,1,Grazed,2017,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,26,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
C3-17,Transition,2,Grazed,2017,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
C3-17,Transition,3,Grazed,2017,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,4,0,0,0,0,0,58,0,0,0,0,0,0,0,0,23,0,3,0,0,0,9,0,0,0,0,2,0,0,0,0,0,73
C3-17,Upland,1,Grazed,2017,0,0,0,29,0,0,4,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,4,0,0,38,0,0,0,0,0,0,0,0,89,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
C3-17,Upland,2,Grazed,2017,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,47,0,0,0,0,39,0,0,69,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-17,Upland,3,Grazed,2017,0,0,0,30,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,100,3,0,0,0,0,7,0,0,26,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-19,Pool,1,Grazed,2015,0,0,0,0,11,0,0,0,8,0,0,0,4,0,0,0,0,0,18,1,0,1,0,31,0,0,11,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,20,0,0,0,54,0,2,0,4,7,0,0,0,0,0,0,0,0
C3-19,Pool,2,Grazed,2015,0,0,0,0,40,0,0,0,0,0,0,0,17,0,0,0,0,0,0,4,0,0,0,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0
C3-19,Pool,3,Grazed,2015,0,0,0,0,31,0,0,0,3,0,0,0,8,6,0,0,0,0,1,0,0,0,0,8,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,9,0,0,1,0,0,4,0,0,0,0,0,0,0,0
C3-19,Transition,1,Grazed,2015,0,0,1,1,19,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,13,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,5,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0
C3-19,Transition,2,Grazed,2015,0,0,9,0,17,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-19,Transition,3,Grazed,2015,0,0,0,6,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
C3-19,Upland,1,Grazed,2015,3,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,11,66,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
C3-19,Upland,2,Grazed,2015,0,0,0,54,0,0,0,0,0,0,37,0,0,0,0,0,0,4,0,0,0,0,0,0,14,95,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
C3-19,Upland,3,Grazed,2015,2,0,0,70,0,0,0,0,0,0,41,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
C3-19,Pool,1,Grazed,2016,0,0,0,0,19,0,0,0,8,0,0,0,52,7,0,0,0,0,0,18,0,3,0,48,0,0,39,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,10,0,0,33,0,0,23,0,0,36,0,0,0,0,0,0,0,0
C3-19,Pool,2,Grazed,2016,0,0,0,0,2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,50,0,0,0,95,0,0,53,0,0,0,0,0,6,0,0,0,0,0,0,0,30,0,0,0,0,0,82,0,0,8,0,0,59,0,0,0,0,0,0,0,0
C3-19,Pool,3,Grazed,2016,0,0,0,0,17,0,0,0,10,0,0,0,29,0,0,0,0,0,4,8,0,0,0,17,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,89,0,0,3,0,0,38,0,0,0,0,0,0,0,0
C3-19,Transition,1,Grazed,2016,0,0,0,2,2,0,0,0,19,0,0,0,0,1,0,5,0,0,0,0,1,1,0,0,0,0,49,0,37,0,0,0,13,0,0,0,0,21,12,0,6,0,0,63,0,3,2,0,0,5,0,6,6,0,0,0,0,0,0,0,0
C3-19,Transition,2,Grazed,2016,0,0,0,0,6,0,0,0,2,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,44,0,44,0,0,0,6,0,0,0,0,42,6,0,0,0,0,33,0,12,2,0,0,0,0,13,2,0,0,0,0,0,0,0,0
C3-19,Transition,3,Grazed,2016,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,19,0,0,0,7,0,1,0,0,42,0,0,3,0,0,52,0,72,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0
C3-19,Upland,1,Grazed,2016,0,0,0,69,0,0,0,0,0,0,100,0,0,0,0,0,0,2,0,0,0,0,0,0,0,100,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
C3-19,Upland,2,Grazed,2016,0,32,0,30,0,0,0,0,0,0,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
C3-19,Upland,3,Grazed,2016,0,0,0,36,0,0,0,0,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0
C3-19,Pool,1,Grazed,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,28,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,4,40,2,0,0,0,0,0,0,0
C3-19,Pool,2,Grazed,2017,0,0,0,0,3,0,0,0,2,0,0,0,9,0,0,0,0,0,0,76,0,0,0,52,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,58,0,0,0,0,3,31,1,0,0,0,0,0,0,0
C3-19,Pool,3,Grazed,2017,0,0,0,0,2,0,0,0,3,0,0,0,2,0,0,1,0,0,0,29,0,0,0,94,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91,0,0,0,0,0,22,0,0,0,0,0,0,0,0
C3-19,Transition,1,Grazed,2017,0,0,2,0,8,1,4,0,0,0,0,0,2,3,0,0,0,0,50,0,0,18,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,10,0,55,37,0,0,20,0,3,0,0,0,2,0,0,20,0,0,0,0,0,0,1,0
C3-19,Transition,2,Grazed,2017,0,0,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,0,65,0,0,4,0,0,0,0,3,0,5,0,0,0,7,0,3,0,0,25,0,90,34,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-19,Transition,3,Grazed,2017,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,33,24,0,0,57,0,0,0,0,34,0,0,15,0,0,4,0,0,6,0,0,7,0,2,0,0,0,0,0,0,0,0,0
C3-19,Upland,1,Grazed,2017,0,0,0,50,0,0,0,0,17,0,78,0,0,0,0,0,0,3,0,0,0,0,0,0,14,3,0,0,100,0,0,0,0,0,9,0,0,26,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-19,Upland,2,Grazed,2017,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,15,52,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3-19,Upland,3,Grazed,2017,0,0,0,30,0,0,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,100,2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
D5-13,Pool,1,Ungrazed,2015,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,15,14,0,0,0,0,0,0,34,0,0,0,0,0,2,0,3,0,0,0,0,0,92,0,0,24,0,0,2,0,0,0,0,19,11,3,0,0,0,0,0,0,0
D5-13,Pool,2,Ungrazed,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,0,0,0,12,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,92,0,0,62,0,1,12,0,0,0,0,4,2,6,0,0,0,0,0,0,0
D5-13,Pool,3,Ungrazed,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,11,0,0,6,0,0,0,0,0,0,0,32,0,0,0,0,0,87,0,0,62,0,0,0,0,0,0,0,14,5,9,0,0,0,0,0,0,0
D5-13,Transition,1,Ungrazed,2015,0,0,0,16,0,0,35,0,5,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,46,0,0,10,0,0,0,0,0,24,0,0,3,7,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-13,Transition,2,Ungrazed,2015,0,0,0,8,0,0,8,0,1,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,0,0,0,1,0,8,0,0,8,5,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-13,Transition,3,Ungrazed,2015,0,0,0,0,2,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-13,Upland,1,Ungrazed,2015,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-13,Upland,2,Ungrazed,2015,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-13,Upland,3,Ungrazed,2015,0,0,0,43,0,0,0,0,0,100,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D5-13,Pool,1,Ungrazed,2016,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,12,0,13,29,0,0,24,0,8,0,0,0,0,0,0,0,0,0
D5-13,Pool,2,Ungrazed,2016,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,75,0,0,0,57,0,0,0,0,0,0,0
D5-13,Pool,3,Ungrazed,2016,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,5,0,0,0,0,0,33,0,0,0,6,0,0,0,0,0,0,0
D5-13,Transition,1,Ungrazed,2016,0,0,0,0,0,55,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
D5-13,Transition,2,Ungrazed,2016,0,0,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,75,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
D5-13,Transition,3,Ungrazed,2016,0,0,0,23,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,7,0,0,0,0,89,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
D5-13,Upland,1,Ungrazed,2016,0,0,0,0,0,0,16,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
D5-13,Upland,2,Ungrazed,2016,0,0,0,0,4,0,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
